Paper Title,Figure No.,Subfigure,Coupling Type,Dosage,Particle Diameter (µm),Breathing Rate (L/min),Lung Region,Deposition Type,Deposition Fraction,Deposition Efficiency (%),Paper Lung Region,Our Lung Region,Lung Region Explanation,Breath Phase,Deposition Fraction (%),Figure/Table,Breathing Type,Figure Number,Shape Factor,Stokes Number
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,12.513038893188853,Whole lung,Whole Lung,Entire lung system including all airway regions.,,12.513038893188853,,,13,0.4414276629570747,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,12.569027670278636,Whole lung,Whole Lung,Entire lung system including all airway regions.,,12.569027670278636,,,13,0.4466849875085169,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,12.630615325077397,Whole lung,Whole Lung,Entire lung system including all airway regions.,,12.630615325077397,,,13,0.4519423120599591,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,12.68660410216718,Whole lung,Whole Lung,Entire lung system including all airway regions.,,12.68660410216718,,,13,0.4571996366114013,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,12.742592879256964,Whole lung,Whole Lung,Entire lung system including all airway regions.,,12.742592879256964,,,13,0.4624569611628434,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,12.798581656346748,Whole lung,Whole Lung,Entire lung system including all airway regions.,,12.798581656346748,,,13,0.4677142857142857,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,12.860169311145508,Whole lung,Whole Lung,Entire lung system including all airway regions.,,12.860169311145508,,,13,0.4729716102657279,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,12.916158088235292,Whole lung,Whole Lung,Entire lung system including all airway regions.,,12.916158088235292,,,13,0.4782289348171701,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,12.95535023219814,Whole lung,Whole Lung,Entire lung system including all airway regions.,,12.95535023219814,,,13,0.4834862593686123,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.011339009287925,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.011339009287925,,,13,0.4887435839200545,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.06172890866873,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.06172890866873,,,13,0.4940009084714967,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.117717685758512,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.117717685758512,,,13,0.4992582330229388,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.16250870743034,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.16250870743034,,,13,0.5045155575743812,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.21849748452012,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.21849748452012,,,13,0.5097728821258234,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.252090750773991,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.252090750773991,,,13,0.5150302066772654,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.296881772445818,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.296881772445818,,,13,0.5202875312287076,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.352870549535602,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.352870549535602,,,13,0.5255448557801499,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.39766157120743,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.39766157120743,,,13,0.5308021803315921,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.442452592879256,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.442452592879256,,,13,0.5360595048830343,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.481644736842105,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.481644736842105,,,13,0.5413168294344766,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.532034636222908,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.532034636222908,,,13,0.5465741539859186,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.576825657894734,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.576825657894734,,,13,0.5518314785373608,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.62161667956656,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.62161667956656,,,13,0.557088803088803,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.666407701238388,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.666407701238388,,,13,0.5623461276402453,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.711198722910217,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.711198722910217,,,13,0.5676034521916875,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.750390866873063,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.750390866873063,,,13,0.5728607767431297,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.789583010835912,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.789583010835912,,,13,0.578118101294572,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.83437403250774,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.83437403250774,,,13,0.583375425846014,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.879165054179564,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.879165054179564,,,13,0.5886327503974562,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.923956075851391,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.923956075851391,,,13,0.5938900749488984,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,13.968747097523218,Whole lung,Whole Lung,Entire lung system including all airway regions.,,13.968747097523218,,,13,0.5991473995003407,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.002340363777089,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.002340363777089,,,13,0.6044047240517829,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.041532507739936,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.041532507739936,,,13,0.6096620486032251,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.086323529411764,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.086323529411764,,,13,0.6149193731546672,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.125515673374611,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.125515673374611,,,13,0.6201766977061094,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.170306695046438,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.170306695046438,,,13,0.6254340222575516,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.215097716718263,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.215097716718263,,,13,0.6306913468089939,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.248690982972136,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.248690982972136,,,13,0.6359486713604361,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.287883126934982,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.287883126934982,,,13,0.6412059959118783,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.33267414860681,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.33267414860681,,,13,0.6464633204633206,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.371866292569656,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.371866292569656,,,13,0.6517206450147626,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.416657314241483,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.416657314241483,,,13,0.6569779695662048,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.46144833591331,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.46144833591331,,,13,0.662235294117647,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.49504160216718,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.49504160216718,,,13,0.6674926186690893,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.539832623839008,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.539832623839008,,,13,0.6727499432205315,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.573425890092878,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.573425890092878,,,13,0.6780072677719737,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.623815789473682,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.623815789473682,,,13,0.6832645923234157,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.668606811145509,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.668606811145509,,,13,0.688521916874858,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.707798955108355,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.707798955108355,,,13,0.6937792414263002,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.746991099071206,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.746991099071206,,,13,0.6990365659777424,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.791782120743031,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.791782120743031,,,13,0.7042938905291847,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.83097426470588,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.83097426470588,,,13,0.7095512150806269,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.875765286377709,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.875765286377709,,,13,0.7148085396320689,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.914957430340555,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.914957430340555,,,13,0.7200658641835112,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.954149574303404,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.954149574303404,,,13,0.7253231887349534,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,14.987742840557274,Whole lung,Whole Lung,Entire lung system including all airway regions.,,14.987742840557274,,,13,0.7305805132863956,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.0325338622291,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.0325338622291,,,13,0.7358378378378378,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.066127128482972,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.066127128482972,,,13,0.7410951623892801,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.110918150154795,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.110918150154795,,,13,0.7463524869407223,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.155709171826624,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.155709171826624,,,13,0.7516098114921643,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.183703560371516,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.183703560371516,,,13,0.7568671360436066,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.228494582043345,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.228494582043345,,,13,0.7621244605950488,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.26768672600619,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.26768672600619,,,13,0.767381785146491,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.306878869969038,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.306878869969038,,,13,0.7726391096979333,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.346071013931889,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.346071013931889,,,13,0.7778964342493755,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.390862035603714,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.390862035603714,,,13,0.7831537588008175,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.413257546439628,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.413257546439628,,,13,0.7884110833522597,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.452449690402474,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.452449690402474,,,13,0.793668407903702,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.4972407120743,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.4972407120743,,,13,0.7989257324551442,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.542031733746128,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.542031733746128,,,13,0.8041830570065864,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.581223877708975,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.581223877708975,,,13,0.8094403815580287,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.620416021671826,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.620416021671826,,,13,0.8146977061094709,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.648410410216716,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.648410410216716,,,13,0.8199550306609129,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.693201431888545,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.693201431888545,,,13,0.8252123552123551,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.73799245356037,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.73799245356037,,,13,0.8304696797637974,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.77158571981424,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.77158571981424,,,13,0.8357270043152396,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.816376741486067,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.816376741486067,,,13,0.8409843288666818,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.855568885448914,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.855568885448914,,,13,0.8462416534181241,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.889162151702784,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.889162151702784,,,13,0.8514989779695661,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.928354295665631,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.928354295665631,,,13,0.8567563025210083,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,15.97314531733746,Whole lung,Whole Lung,Entire lung system including all airway regions.,,15.97314531733746,,,13,0.8620136270724506,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.01233746130031,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.01233746130031,,,13,0.8672709516238928,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.04593072755418,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.04593072755418,,,13,0.872528276175335,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.085122871517026,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.085122871517026,,,13,0.8777856007267772,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.124315015479873,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.124315015479873,,,13,0.8830429252782193,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.163507159442723,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.163507159442723,,,13,0.8883002498296615,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.20829818111455,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.20829818111455,,,13,0.8935575743811037,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.247490325077397,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.247490325077397,,,13,0.898814898932546,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.292281346749224,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.292281346749224,,,13,0.9040722234839882,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.320275735294118,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.320275735294118,,,13,0.9093295480354304,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.359467879256965,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.359467879256965,,,13,0.9145868725868728,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.39866002321981,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.39866002321981,,,13,0.9198441971383148,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.44345104489164,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.44345104489164,,,13,0.9251015216897568,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.48264318885449,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.48264318885449,,,13,0.9303588462411992,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.527434210526316,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.527434210526316,,,13,0.9356161707926414,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.555428599071206,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.555428599071206,,,13,0.9408734953440836,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.600219620743033,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.600219620743033,,,13,0.9461308198955258,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.64501064241486,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.64501064241486,,,13,0.951388144446968,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.67860390866873,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.67860390866873,,,13,0.9566454689984104,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.717796052631577,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.717796052631577,,,13,0.9619027935498524,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.751389318885447,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.751389318885447,,,13,0.9671601181012944,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.796180340557274,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.796180340557274,,,13,0.9724174426527368,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.8409713622291,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.8409713622291,,,13,0.977674767204179,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.88016350619195,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.88016350619195,,,13,0.9829320917556212,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.924954527863775,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.924954527863775,,,13,0.9881894163070636,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.964146671826622,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.964146671826622,,,13,0.9934467408585056,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,16.99342105263158,Whole lung,Whole Lung,Entire lung system including all airway regions.,,16.99342105263158,,,13,0.9982625482625482,
Numerical modeling of particle deposition in a realistic respiratory,,,,,,60,Whole lung,,,7.34210526315789,Whole lung,Whole Lung,Entire lung system including all airway regions.,,7.34210526315789,,,13,0.1008687258687259,
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,2.1,30,Carina+G1,,,1.1635220125786168,Carina+G1,Large Airways,Includes carina and first-generation bronchus (G1).,,1.1635220125786168,,constant respiration,,,0.0031578361724582
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,3.3,60,Carina+G1,,,1.6666666666666683,Carina+G1,Large Airways,Includes carina and first-generation bronchus (G1).,,1.6666666666666683,,constant respiration,,,0.0155958439537733
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,4.7,90,Carina+G1,,,1.4150943396226423,Carina+G1,Large Airways,Includes carina and first-generation bronchus (G1).,,1.4150943396226423,,constant respiration,,,0.0474534701017704
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,5.8,120,Carina+G1,,,1.7610062893081782,Carina+G1,Large Airways,Includes carina and first-generation bronchus (G1).,,1.7610062893081782,,constant respiration,,,0.096353386704304
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,2.1,30,Left G2,,,0.4402515723270452,Left G2,Small Airways,,,0.4402515723270452,,constant respiration,,,0.0050145268849684
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,3.3,60,Left G2,,,0.8176100628930839,Left G2,Small Airways,,,0.8176100628930839,,constant respiration,,,0.0247656225747419
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,4.7,90,Left G2,,,0.8490566037735872,Left G2,Small Airways,,,0.8490566037735872,,constant respiration,,,0.0753543529856817
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,5.8,120,Left G2,,,1.477987421383649,Left G2,Small Airways,,,1.477987421383649,,constant respiration,,,0.1530056094424828
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,2.1,30,Left G3,,,0.6918238993710711,Left G3,Small Airways,,,0.6918238993710711,,constant respiration,,,0.0086651024572254
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,3.3,60,Left G3,,,0.2515723270440258,Left G3,Small Airways,,,0.2515723270440258,,constant respiration,,,0.042794995809154
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,4.7,90,Left G3,,,0.4402515723270452,Left G3,Small Airways,,,0.4402515723270452,,constant respiration,,,0.130212321959258
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,5.8,120,Left G3,,,0.6603773584905679,Left G3,Small Airways,,,0.6603773584905679,,constant respiration,,,0.2643936931166103
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,2.1,30,Left G4,,,0.2515723270440258,Left G4,Small Airways,,,0.2515723270440258,,constant respiration,,,0.0169240282367683
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,3.3,60,Left G4,,,0.6603773584905679,Left G4,Small Airways,,,0.6603773584905679,,constant respiration,,,0.083583976189754
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,4.7,90,Left G4,,,0.7861635220125808,Left G4,Small Airways,,,0.7861635220125808,,constant respiration,,,0.2543209413266759
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,5.8,120,Left G4,,,1.2578616352201266,Left G4,Small Airways,,,1.2578616352201266,,constant respiration,,,0.5163939318683795
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,2.1,30,Mouth-Throat,,,3.270440251572328,Mouth-Throat,Upper Airways,,,3.270440251572328,,constant respiration,,,0.002115503529596
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,3.3,60,Mouth-Throat,,,6.761006289308177,Mouth-Throat,Upper Airways,,,6.761006289308177,,constant respiration,,,0.0104479970237192
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,4.7,90,Mouth-Throat,,,11.635220125786166,Mouth-Throat,Upper Airways,,,11.635220125786166,,constant respiration,,,0.0317901176658344
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,5.8,120,Mouth-Throat,,,16.79245283018868,Mouth-Throat,Upper Airways,,,16.79245283018868,,constant respiration,,,0.0645492414835474
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,2.1,30,Right G2,,,0.5031446540880516,Right G2,Small Airways,,,0.5031446540880516,,constant respiration,,,0.0050145268849684
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,3.3,60,Right G2,,,0.8805031446540905,Right G2,Small Airways,,,0.8805031446540905,,constant respiration,,,0.0247656225747419
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,4.7,90,Right G2,,,1.1635220125786168,Right G2,Small Airways,,,1.1635220125786168,,constant respiration,,,0.0753543529856817
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,5.8,120,Right G2,,,1.3836477987421394,Right G2,Small Airways,,,1.3836477987421394,,constant respiration,,,0.1530056094424828
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,2.1,30,Right G3-4,,,0.7547169811320775,Right G3-4,Small Airways,,,0.7547169811320775,,constant respiration,,,0.0086651024572254
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,3.3,60,Right G3-4,,,1.037735849056604,Right G3-4,Small Airways,,,1.037735849056604,,constant respiration,,,0.042794995809154
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,4.7,90,Right G3-4,,,1.3836477987421394,Right G3-4,Small Airways,,,1.3836477987421394,,constant respiration,,,0.130212321959258
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,5.8,120,Right G3-4,,,1.320754716981133,Right G3-4,Small Airways,,,1.320754716981133,,constant respiration,,,0.2643936931166103
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,2.1,30,Trachea,,,1.19496855345912,Trachea,Trachea,Windpipe; main airway leading from throat to lungs.,,1.19496855345912,,constant respiration,,,0.0014857857436943
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,3.3,60,Trachea,,,1.981132075471701,Trachea,Trachea,Windpipe; main airway leading from throat to lungs.,,1.981132075471701,,constant respiration,,,0.0073379622443679
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,4.7,90,Trachea,,,4.528301886792455,Trachea,Trachea,Windpipe; main airway leading from throat to lungs.,,4.528301886792455,,constant respiration,,,0.0223272156994612
